gene_id,sigGene,sigSplicing,sigPromoter,sigCDS
Gatad2b,1,0,0,0
Gatm,1,0,0,0
Gatsl2,1,0,0,0
Gbas,1,0,0,0
Gbe1,1,0,0,0
Gbx1,1,0,0,0
Gca,1,0,0,0
Gcat,1,1,0,1
Gcg,1,0,0,0
Gclc,1,0,0,0
Gcsh,1,0,0,0
Gda,1,0,0,0
Gdap1,1,0,0,0
Gde1,1,0,0,0
Gdf10,1,0,0,0
Gdf11,1,0,0,0
Gdf2,1,0,0,0
Gdf5,1,0,0,0
Gdi1,1,0,0,0
Gdpd1,1,0,0,0
Gdpd5,1,0,0,0
Gem,1,0,0,0
Gemin5,1,0,0,0
Gemin7,1,0,0,0
Gemin8,1,1,1,0
Get4,1,0,1,1
Gfod1,1,0,0,0
Gfod2,1,0,0,0
Gfpt2,1,0,0,0
Gfra1,1,1,0,1
Gfra2,1,1,0,1
Gfra4,1,0,0,0
Gga2,1,0,0,1
Gga3,1,0,0,0
Ggcx,1,0,0,0
Ggh,1,0,0,0
Ggt7,1,0,0,0
Ggta1,1,1,0,1
Ghdc,1,0,0,0
Ghr,1,0,1,0
Gigyf2,1,0,0,0
Gins3,1,0,0,0
Gipc1,1,0,0,0
Gipr,1,0,0,0
Git1,1,0,0,0
Git2,1,0,0,0
Gja1,1,0,0,0
Gja4,1,0,0,0
Gjb4,1,0,0,0
Gjc1,1,0,0,0
Gjd2,1,0,0,0
Gjd3,1,0,0,0
Gkap1,1,0,0,0
Glcci1,1,0,0,0
Glce,1,0,0,0
Gldc,1,0,0,0
Gli2,1,0,0,0
Gli3,1,0,0,0
Glipr2,1,0,0,0
Glis2,1,0,0,0
Glis3,1,1,1,1
Glo1,1,0,0,0
Glra2,1,0,0,0
Glrb,1,0,0,0
Glrx,1,0,0,0
Glrx3,1,0,0,0
Glrx5,1,0,0,0
Gls,1,0,0,0
Glt1d1,1,0,0,0
Glt25d2,1,1,0,0
Gltscr1,1,0,0,0
Gltscr2,1,0,0,0
GluR alpha3,1,0,0,0
Glul,1,0,0,0
Glyctk,1,0,0,0
Gm1027,1,0,0,0
Gm10408,1,0,0,0
Gm1060,1,0,0,0
Gm1078,1,0,0,0
Gm10845,1,0,0,0
Gm1141,1,0,0,0
Gm129,1,0,0,0
Gm13154,1,0,0,0
Gm13157,1,0,0,0
Gm13251,1,0,0,0
Gm1337,1,0,0,0
Gm13718,1,0,0,0
Gm13889,1,0,0,0
Gm13917,1,0,0,0
Gm14326,1,0,0,0
Gm14403,1,0,0,0
Gm14420,1,0,0,0
Gm1568,1,0,0,0
Gm15800,1,0,0,0
Gm16515,1,0,0,0
Gm16517,1,0,0,0
Gm16532,1,0,0,0
Gm1673,1,0,0,0
Gm16979,1,0,0,0
Gm1943,1,0,0,0
Gm2058,1,0,0,0
Gm2a,1,0,0,0
Gm3168,1,0,0,0
Gm347,1,0,0,0
Gm3985,1,0,0,0
Gm4769,1,0,0,0
Gm4952,1,0,0,0
Gm5077,1,0,0,0
Gm5105,1,0,0,0
Gm5151,1,0,0,0
Gm52,1,0,0,0
Gm5468,1,0,0,0
Gm5506,1,0,0,0
Gm5567,1,0,0,0
Gm5577,1,0,0,0
Gm5595,1,0,0,0
Gm561,1,0,0,0
Gm5820,1,0,0,0
Gm608,1,0,0,0
Gm6320,1,0,0,0
Gm6676,1,0,0,0
Gm7694,1,0,0,0
Gm8773,1,0,0,0
Gm88,1,0,0,0
Gm8801,1,0,0,0
Gm9766,1,0,0,0
Gm9790,1,0,0,0
Gm996,1,0,0,0
Gmcl1,1,0,0,0
Gmds,1,0,0,0
Gmeb1,1,0,1,0
Gmip,1,0,0,0
Gmpr,1,0,0,0
Gna11,1,0,0,0
Gna12,1,0,0,0
Gnai1,1,0,0,0
Gnai2,1,0,0,0
Gnal,1,0,0,0
Gnao1,1,1,0,1
Gnas,1,0,0,0
Gnat1,1,0,0,0
Gnaz,1,0,1,0
Gnb1,1,0,0,0
Gnb2l1,1,0,0,0
Gnb4,1,0,0,0
Gnb5,1,0,0,0
Gne,1,0,0,0
Gng10,1,0,0,0
Gng12,1,0,0,0
Gng3,1,0,0,0
Gng4,1,0,0,0
Gng7,1,0,1,1
Gnl1,1,0,0,0
Gnl3l,1,0,0,0
Gnptab,1,0,0,0
Golga1,1,1,1,1
Golga4,1,0,0,0
Golga7b,1,0,0,0
Golgb1,1,1,0,1
Golim4,1,0,0,0
Golm1,1,0,0,0
Golph3,1,1,0,0
Golph3l,1,0,0,0
Gorab,1,1,0,1
Gorasp2,1,0,0,0
Got1,1,0,0,0
Got2,1,0,0,0
Gp1ba,1,0,0,0
Gpank1,1,0,0,0
Gpatch4,1,0,0,0
Gpatch8,1,0,1,0
Gpbp1l1,1,0,0,0
Gpc1,1,0,0,0
Gpc2,1,0,0,0
Gpc4,1,0,0,0
Gpc5,1,0,0,0
Gpc6,1,1,0,1
Gpcpd1,1,1,0,1
Gpd1,1,0,0,0
Gpd1l,1,0,0,0
Gpd2,1,0,1,0
Gphn,1,0,0,0
Gpi1,1,0,0,0
Gpm6a,1,0,0,0
Gpm6b,1,0,0,1
Gpr12,1,1,0,0
Gpr123,1,0,0,0
Gpr124,1,0,0,0
Gpr125,1,0,0,0
Gpr126,1,0,0,0
Gpr137b,1,1,0,1
Gpr149,1,0,0,0
Gpr153,1,0,0,0
Gpr156,1,0,0,0
Gpr157,1,0,0,0
Gpr158,1,0,0,0
Gpr161,1,1,0,0
Gpr162,1,0,0,0
Gpr165,1,0,0,0
Gpr172b,1,0,0,0
Gpr176,1,0,0,0
Gpr180,1,1,0,0
Gpr22,1,0,0,0
Gpr25,1,0,0,0
Gpr26,1,0,0,0
Gpr27,1,0,0,0
Gpr3,1,0,0,0
Gpr37,1,0,0,0
Gpr39,1,0,0,0
Gpr45,1,1,0,0
Gpr56,1,0,0,0
Gpr61,1,0,0,0
Gpr64,1,1,0,1
Gpr85,1,0,0,0
Gpr88,1,0,0,0
Gprasp1,1,0,0,0
Gprasp2,1,0,0,0
Gprc5c,1,0,0,0
Gprin1,1,0,0,0
Gps1,1,1,0,0
Gpt,1,0,0,0
Gpt2,1,0,0,0
Gpx1,1,0,0,0
Gpx3,1,0,0,0
Gpx4,1,0,0,0
Gpx7,1,0,0,0
Gramd1b,1,0,0,0
Gramd2,1,0,0,0
Gramd4,1,0,0,0
Grasp,1,0,0,0
Grb10,1,0,1,1
Grb14,1,0,0,0
Grb2,1,0,0,0
Greb1l,1,0,0,0
Grem1,1,0,0,0
Grem2,1,0,0,0
Grhl1,1,0,0,0
Grhpr,1,0,0,0
Gria1,1,0,0,0
Gria2,1,1,1,1
Gria3,1,0,0,0
Gria4,1,1,0,1
Grid1,1,0,0,0
Grid2,1,0,0,0
Grid2ip,1,0,1,1
Grik1,1,1,0,0
Grik2,1,0,0,0
Grik3,1,0,0,0
Grik4,1,0,0,0
Grin1,1,0,0,0
Grin2a,1,0,0,0
Grin2b,1,0,0,0
Grin2c,1,0,0,0
Grin2d,1,0,0,0
Grin3a,1,0,0,0
Grina,1,0,0,0
Grip1,1,1,1,1
Grip2,1,0,0,0
Grk4,1,0,0,0
Grk5,1,0,1,0
Grlf1,1,0,0,0
Grm1,1,0,1,0
Grm2,1,0,0,0
Grm3,1,0,0,0
Grm4,1,0,0,0
Grm5,1,1,0,1
Grm7,1,0,0,0
Grm8,1,0,1,1
Grn,1,0,0,0
Grp,1,0,0,0
Grrp1,1,0,0,0
Grsf1,1,0,0,0
Grtp1,1,0,0,0
Grwd1,1,0,0,0
Gse1,1,0,0,0
Gsg1l,1,0,0,0
Gsk3a,1,0,0,0
Gsn,1,0,0,0
Gspt2,1,0,0,0
Gsr,1,0,0,0
Gstm1,1,0,0,0
Gstm5,1,0,0,0
Gstm7,1,0,0,0
Gsto1,1,0,0,0
Gstp1,1,0,0,0
Gstt1,1,0,0,0
Gtdc1,1,0,0,0
Gtf2b,1,0,0,0
Gtf2e2,1,0,0,0
Gtf2f2,1,0,0,0
Gtf2h5,1,0,0,0
Gtf2i,1,0,0,0
Gtf2ird2,1,0,0,0
Gtf3c1,1,0,0,0
Gtf3c4,1,1,0,1
Gtf3c6,1,0,0,0
Gtpbp2,1,0,0,1
Gtpbp4,1,0,0,0
Gucy1a2,1,0,0,0
Gucy1a3,1,0,0,0
Gucy1b3,1,0,0,0
Gucy2g,1,0,0,0
Guf1,1,0,0,0
Guk1,1,0,0,0
Gulp1,1,0,0,0
Gusb,1,1,0,1
Gxylt1,1,0,0,0
Gyg,1,0,0,0
Gyk,1,0,0,0
Gys1,1,0,0,0
Gzf1,1,0,0,0
H1f0,1,0,0,0
H1fx,1,0,0,0
H2-DMa,1,0,1,0
H2-K1,1,0,1,1
H2-M3,1,0,0,0
H2-M5,1,0,0,0
H2afj,1,0,0,0
H2afv,1,0,0,0
H2afx,1,0,0,0
H2afy,1,1,0,1
H47,1,0,0,0
H6pd,1,0,1,1
Habp4,1,0,0,0
Hagh,1,0,1,1
Haghl,1,0,0,0
Hap1,1,1,0,1
Harbi1,1,0,0,0
Hars,1,0,0,0
Has2,1,0,0,0
Has3,1,0,1,0
Hat1,1,0,0,0
Haus3,1,0,0,0
Haus4,1,0,0,0
Haus6,1,0,0,0
Haus7,1,0,0,0
Hax1,1,0,0,0
Hba-a2,1,0,0,0
Hbb-y,1,0,0,0
Hbegf,1,0,0,0
Hbp1,1,0,0,0
Hbq1b,1,0,0,0
Hcfc1r1,1,0,0,0
Hck,1,0,0,0
Hcn1,1,0,0,0
Hcn2,1,0,0,0
Hcn3,1,0,0,0
Hcn4,1,0,0,0
Hcrtr2,1,0,0,0
Hdac1,1,0,0,0
Hdac11,1,0,0,0
Hdac5,1,0,0,0
Hdac7,1,1,0,1
Hdac8,1,0,0,0
Hdac9,1,1,1,1
Hddc2,1,0,0,0
Hddc3,1,0,0,0
Hdhd3,1,0,0,0
Hdx,1,1,0,1
Heatr5a,1,0,0,0
Heatr6,1,1,0,0
Hebp1,1,0,0,0
Hebp2,1,0,0,0
Heca,1,0,0,0
Hecw2,1,0,0,0
Heg1,1,0,0,0
Helq,1,0,0,0
Herc2,1,0,0,0
Herc3,1,0,0,0
Herc4,1,0,0,0
Herpud1,1,0,0,0
Herpud2,1,0,0,0
Hes1,1,0,0,0
Hes5,1,0,0,0
Hexb,1,0,0,0
Hexim1,1,0,0,0
Hey1,1,0,0,0
Hfe2,1,0,0,0
Hfm1,1,0,0,0
Hgsnat,1,0,0,0
Hhip,1,0,0,0
Hhipl1,1,0,0,0
Hhipl2,1,0,0,0
Hic2,1,1,0,1
Hif3a,1,0,0,0
Higd2a,1,0,0,0
Hinfp,1,0,0,0
Hint1,1,0,0,0
Hip1,1,0,0,0
Hip1r,1,0,0,0
Hipk1,1,0,1,1
Hipk2,1,0,1,1
Hipk3,1,1,0,1
Hist2h2be,1,0,0,0
Hist3h2a,1,0,0,0
Hist3h2ba,1,0,0,0
Hivep1,1,0,0,0
Hivep2,1,0,0,0
Hjurp,1,0,0,0
Hk1,1,0,0,0
Hk2,1,0,0,0
Hkdc1,1,0,0,0
Hlcs,1,1,0,0
Hlf,1,0,0,0
Hltf,1,0,0,0
Hmbox1,1,0,0,0
Hmbs,1,0,0,0
Hmg1l1,1,0,0,0
Hmg20a,1,0,0,0
Hmg20b,1,0,0,0
Hmga1-rs1,1,0,0,0
Hmgb1,1,0,0,0
Hmgb2,1,0,0,0
Hmgb3,1,0,0,0
Hmgcll1,1,0,0,0
Hmgcr,1,0,0,0
Hmgcs1,1,1,0,0
Hmgn1,1,0,0,0
Hmgn2,1,0,0,0
Hmgn3,1,0,0,0
Hmgn5,1,0,0,0
Hmgxb4,1,1,1,1
Hmha1,1,0,0,0
Hmmr,1,0,0,0
Hmox1,1,0,0,0
Hn1l,1,0,0,0
Hnmt,1,0,0,0
Hnrnpa0,1,0,0,0
Hnrnpa2b1,1,0,0,0
Hnrnpab,1,0,0,0
Hnrnpc,1,1,0,1
Hnrnph1,1,0,0,0
Hnrnph3,1,0,0,0
Hnrnpl,1,0,0,0
Hnrnpr,1,0,0,0
Hnrnpul2,1,0,0,0
Hnrpdl,1,0,0,0
Homer1,1,0,0,0
Homer2,1,0,0,0
Homer3,1,0,0,0
Homez,1,0,1,0
Hook1,1,0,0,0
Hook3,1,0,0,0
Hp1bp3,1,1,0,1
Hpca,1,0,0,0
Hpcal1,1,0,0,0
Hpcal4,1,0,0,0
Hpgd,1,0,0,0
Hprt,1,0,0,0
Hps1,1,0,0,0
Hps4,1,0,0,0
Hps5,1,0,0,0
Hr,1,0,0,0
Hras1,1,0,0,0
Hrasls,1,0,1,0
Hrh2,1,0,0,0
Hrh3,1,0,0,0
Hrk,1,0,0,0
Hrsp12,1,0,0,0
Hs1bp3,1,0,0,0
Hs2st1,1,0,0,0
Hs3st1,1,0,0,0
Hs3st2,1,0,0,0
Hs3st3a1,1,0,0,0
Hs3st3b1,1,0,0,0
Hs3st5,1,1,0,0
Hs3st6,1,0,0,0
Hs6st1,1,0,0,0
Hs6st2,1,1,0,1
Hs6st3,1,0,0,0
Hsbp1,1,0,0,0
Hsd17b11,1,0,0,0
Hsd17b12,1,0,0,0
Hsd17b4,1,0,0,0
Hsd17b7,1,0,0,0
Hsdl2,1,0,0,0
Hsf1,1,0,0,1
Hsp90aa1,1,0,0,0
Hsp90b1,1,0,0,0
Hspa12a,1,0,0,0
Hspa1a,1,0,0,0
Hspa1b,1,0,0,0
Hspa2,1,0,1,1
Hspa4,1,0,0,0
Hspa4l,1,0,0,0
Hspa5,1,0,0,0
Hspa8,1,0,0,0
Hspa9,1,0,0,0
Hspb3,1,0,0,0
Hspbap1,1,0,0,0
Hspbp1,1,0,0,0
Hspd1,1,0,0,0
Hspe1,1,0,0,0
Hspg2,1,0,0,0
Hsph1,1,0,0,0
Htr1a,1,0,0,0
Htr1b,1,0,0,0
Htr1d,1,0,0,0
Htr1f,1,0,0,0
Htr2a,1,0,0,0
Htr5a,1,0,0,0
Htr6,1,0,0,0
Htr7,1,0,0,0
Hunk,1,0,0,0
Hus1,1,0,0,1
Huwe1,1,0,0,0
Hyal2,1,0,0,0
Hyi,1,1,0,1
Hyls1,1,0,0,0
Hyou1,1,0,0,0
Iars,1,0,0,0
Ibtk,1,1,0,0
Ica1,1,0,0,0
Ica1l,1,0,0,0
Icam5,1,0,0,0
Ick,1,0,0,0
Ict1,1,0,0,0
Id1,1,0,0,0
Id2,1,0,0,0
Id4,1,0,0,0
Ide,1,0,0,0
Idh1,1,0,0,0
Idh2,1,0,0,0
Idh3a,1,0,0,0
Idi1,1,0,0,0
Ids,1,0,0,0
Ier2,1,0,0,0
Ier3,1,0,0,0
Ier3ip1,1,0,0,0
Ier5,1,0,0,0
Ier5l,1,0,0,0
Iffo1,1,0,0,0
Iffo2,1,0,0,0
Ifi27l1,1,0,0,0
Ifi30,1,0,0,0
Ifih1,1,0,0,0
Ifit2,1,0,0,0
Ifitm2,1,0,0,0
Ifngr1,1,0,0,0
Ifngr2,1,0,0,0
Ifrd1,1,0,0,0
Ift122,1,0,0,0
Ift57,1,0,0,0
Ift74,1,0,0,0
Ift80,1,0,0,0
Ift81,1,0,0,0
Igbp1,1,0,0,0
Igbp1b,1,0,0,0
Igdcc3,1,0,0,0
Igdcc4,1,0,0,0
Igf1,1,0,0,0
Igf1r,1,0,0,0
Igf2,1,0,0,0
Igf2bp1,1,0,0,0
Igf2bp2,1,0,0,0
Igf2bp3,1,0,0,0
Igf2r,1,0,0,0
Igfbp1,1,0,0,0
Igfbp2,1,0,0,0
Igfbp3,1,0,0,0
Igfbp4,1,0,0,0
Igfbp5,1,0,0,0
Igfbpl1,1,0,0,0
Igsf1,1,0,0,0
Igsf21,1,0,0,0
Igsf3,1,0,0,0
Igsf8,1,0,0,0
Igsf9,1,0,0,0
Igsf9b,1,0,0,0
Ikbip,1,0,0,0
Ikbkb,1,0,0,1
Ikzf1,1,0,1,0
Ikzf2,1,0,0,0
Ikzf4,1,0,0,0
Ikzf5,1,0,0,0
Il16,1,0,1,0
Il17d,1,0,0,0
Il17ra,1,1,0,0
Il17rb,1,1,0,0
Il17rd,1,0,0,1
Il18,1,0,0,0
Il1f9,1,0,0,0
Il1rap,1,1,0,1
Il1rapl2,1,0,0,0
Il28ra,1,0,0,0
Il34,1,0,1,1
Il3ra,1,0,1,1
Il4ra,1,0,0,0
Il6ra,1,1,0,1
Ildr2,1,1,0,1
Ilf2,1,0,0,0
Ilvbl,1,1,0,0
Immt,1,0,0,0
Impa1,1,0,0,0
Impad1,1,0,0,0
Impdh1,1,0,0,0
Ina,1,0,0,0
Inadl,1,0,0,0
Inf2,1,0,0,0
Ing1,1,0,0,0
Ing2,1,0,1,1
Ing3,1,0,1,1
Ing4,1,0,0,0
Inha,1,0,0,0
Inhba,1,0,0,0
Inhbb,1,0,0,0
Ino80c,1,0,0,0
Inpp1,1,0,0,0
Inpp4a,1,0,0,0
Inpp4b,1,0,0,0
Inpp5a,1,0,0,0
Inpp5b,1,0,1,1
Inpp5d,1,0,0,0
Inpp5f,1,0,0,0
Inpp5j,1,0,0,0
Inppl1,1,0,0,0
Insig1,1,0,0,0
Insig2,1,0,1,1
Insm1,1,0,0,0
Insr,1,0,0,0
Ints10,1,1,0,0
Ints4,1,0,0,0
Ints5,1,0,0,0
Ints6,1,0,0,0
Ints7,1,1,0,1
Ints8,1,1,0,0
Ints9,1,0,0,0
Invs,1,0,0,0
Ipcef1,1,0,0,0
Ipmk,1,0,0,0
Ipo4,1,0,0,0
Ipo5,1,0,0,0
Ipo7,1,0,0,0
Ipo8,1,0,0,0
Iqcb1,1,0,0,0
Iqcc,1,0,0,0
Iqcg,1,0,0,0
Iqgap1,1,0,0,0
Iqgap2,1,0,0,0
Iqgap3,1,0,0,0
Iqsec1,1,0,0,0
Iqsec2,1,0,0,0
Iqsec3,1,0,0,0
Irak2,1,0,0,1
Ireb2,1,0,0,0
Irf2,1,0,0,0
Irf2bp2,1,0,0,0
Irf3,1,0,0,0
Irf4,1,0,0,0
Irf7,1,0,1,1
Irf9,1,0,0,0
Irgq,1,0,1,0
Irs2,1,0,0,0
Isg20l2,1,0,0,0
Isl1,1,0,0,0
Islr,1,0,1,0
Islr2,1,0,1,0
Ism1,1,0,0,0
Isoc1,1,0,0,0
Isoc2a,1,0,0,0
Ispd,1,0,1,0
Isyna1,1,1,0,0
Itch,1,1,0,0
Itfg1,1,0,0,0
Itfg2,1,0,0,0
Itfg3,1,0,0,0
Itga10,1,0,0,0
Itga3,1,1,1,1
Itga4,1,0,0,0
Itga5,1,0,0,0
Itga6,1,0,0,0
Itga8,1,1,0,0
Itga9,1,0,0,0
Itgam,1,0,0,0
Itgav,1,0,0,0
Itgb1,1,0,1,0
Itgb3,1,0,1,0
Itgb5,1,0,0,0
Itgb8,1,1,0,1
Itk,1,0,0,0
Itm2a,1,0,0,0
Itm2b,1,0,0,0
Itm2c,1,0,0,0
Itpk1,1,0,0,0
Itpka,1,0,0,0
Itpkb,1,0,0,0
Itpkc,1,0,0,0
Itpr1,1,0,0,0
Itpr3,1,0,0,0
Itpripl1,1,0,1,0
Itpripl2,1,0,0,0
Itsn1,1,1,0,0
Itsn2,1,1,0,0
Ivd,1,0,0,0
Ivns1abp,1,0,0,0
Iws1,1,0,0,0
Jag1,1,0,0,0
Jag2,1,0,0,0
Jak1,1,0,0,0
Jak2,1,1,0,1
Jakmip1,1,0,0,0
Jakmip3,1,0,0,0
Jam3,1,0,0,0
Jarid2,1,0,0,0
Jazf1,1,0,0,0
Jdp2,1,0,0,0
Jhdm1d,1,1,0,0
Jmjd1c,1,0,0,0
Jmy,1,0,0,0
Jph1,1,0,0,0
Jph3,1,0,0,0
Jph4,1,0,0,0
Jrkl,1,0,0,0
Jub,1,0,0,0
Jun,1,0,0,0
Junb,1,0,0,0
Jund,1,0,0,0
Jup,1,0,0,0
KIAA1199 homolog,1,0,0,0
Kalrn,1,0,1,1
Kank1,1,0,1,1
Kars,1,0,0,0
Kat2a,1,0,0,0
Kat2b,1,0,0,0
Katna1,1,0,0,0
Katnal1,1,0,0,0
Katnal2,1,0,0,0
Kbtbd11,1,0,0,0
Kbtbd2,1,0,0,0
Kbtbd7,1,0,0,0
Kbtbd8,1,1,0,1
Kcna1,1,0,0,0
Kcna2,1,0,0,0
Kcna4,1,0,0,0
Kcna6,1,0,0,0
Kcnab1,1,0,0,0
Kcnab3,1,0,0,0
Kcnb1,1,0,0,0
Kcnb2,1,0,0,0
Kcnc1,1,0,0,0
Kcnc2,1,0,0,0
Kcnc3,1,0,0,0
Kcnc4,1,0,0,0
Kcnd1,1,0,0,0
Kcnd2,1,0,0,0
Kcnd3,1,0,0,0
Kcnf1,1,0,0,0
Kcng1,1,0,0,0
Kcng3,1,1,0,1
Kcnh1,1,1,0,1
Kcnh2,1,0,0,0
Kcnh3,1,0,0,0
Kcnh4,1,0,0,0
Kcnh5,1,0,0,0
Kcnh7,1,0,0,1
Kcnip1,1,1,0,1
Kcnip2,1,0,1,1
Kcnip3,1,0,0,0
Kcnip4,1,0,0,0
Kcnj10,1,0,0,0
Kcnj11,1,0,0,0
Kcnj12,1,0,0,0
Kcnj2,1,0,0,0
Kcnj3,1,1,0,1
Kcnj4,1,0,0,0
Kcnj6,1,1,0,0
Kcnj9,1,1,0,0
Kcnk1,1,0,0,0
Kcnk10,1,0,0,0
Kcnk12,1,0,0,0
Kcnk2,1,0,0,0
Kcnk3,1,0,0,0
Kcnk4,1,0,0,0
Kcnk9,1,0,0,0
Kcnma1,1,1,0,0
Kcnmb2,1,0,0,0
Kcnmb4,1,0,0,0
Kcnn1,1,0,1,0
Kcnn2,1,0,0,0
Kcnn3,1,0,0,0
Kcnq3,1,0,0,0
Kcnq4,1,0,0,0
Kcnq5,1,0,0,0
Kcns1,1,0,0,0
Kcns2,1,0,0,0
Kcns3,1,0,0,0
Kcnt1,1,1,0,0
Kcnt2,1,0,0,0
Kcnv1,1,0,0,0
Kcp,1,0,0,0
Kctd1,1,0,0,0
Kctd10,1,0,0,0
Kctd12,1,0,0,0
Kctd13,1,0,0,0
Kctd15,1,0,0,0
Kctd16,1,0,0,0
Kctd21,1,0,0,0
Kctd4,1,0,0,0
Kctd5,1,0,0,0
Kctd6,1,0,0,0
Kctd7,1,0,0,0
Kctd8,1,0,0,0
Kctd9,1,1,0,1
Kdelc1,1,0,0,0
Kdelc2,1,0,0,0
Kdelr1,1,0,0,0
Kdm2a,1,0,1,0
Kdm2b,1,0,0,0
Kdm3a,1,0,0,0
Kdm3b,1,0,0,0
Kdm4c,1,0,1,1
Kdm4d,1,0,0,0
Kdm5a,1,0,0,0
Kdm5b,1,0,0,0
Kdm5c,1,0,0,0
Kdm5d,1,0,0,0
Kdm6a,1,0,0,0
Kdm6b,1,0,0,0
Kdr,1,0,0,0
Khdrbs1,1,0,0,0
Khdrbs2,1,0,0,0
Khdrbs3,1,0,0,0
Kiaa1456,1,0,0,0
Kif11,1,0,0,0
Kif13b,1,0,0,0
Kif15,1,0,0,0
Kif17,1,0,0,0
Kif18a,1,0,0,0
Kif1a,1,1,1,1
Kif1c,1,0,0,0
Kif20b,1,1,0,0
Kif21a,1,0,0,0
Kif21b,1,1,0,0
Kif23,1,0,0,0
Kif24,1,0,0,0
Kif26a,1,0,0,0
Kif26b,1,0,0,0
Kif27,1,0,0,0
Kif2c,1,0,0,0
Kif3b,1,0,0,0
Kif4,1,0,0,0
Kif7,1,0,0,0
Kif9,1,0,0,0
Kifap3,1,0,0,0
Kifc2,1,0,0,0
Kifc3,1,0,0,0
Kin,1,1,0,0
Kirrel,1,1,0,0
Kirrel3,1,0,0,0
Kit,1,0,0,0
Kitl,1,0,0,0
Klc1,1,0,0,0
Klc2,1,0,0,0
Klc4,1,0,1,0
Klf10,1,0,0,0
Klf11,1,0,0,0
Klf12,1,0,0,0
Klf13,1,0,0,0
Klf16,1,0,0,0
Klf2,1,0,0,0
Klf3,1,0,1,0
Klf5,1,0,0,0
Klf6,1,0,0,0
Klf8,1,0,1,0
Klf9,1,0,0,0
Klhdc1,1,0,0,0
Klhdc2,1,0,0,0
Klhdc8a,1,0,0,0
Klhdc8b,1,0,0,0
Klhl1,1,0,0,0
Klhl11,1,0,0,0
Klhl13,1,0,1,0
Klhl14,1,0,0,0
Klhl18,1,0,0,0
Klhl2,1,1,0,1
Klhl21,1,0,0,0
Klhl23,1,0,0,0
Klhl24,1,0,0,0
Klhl25,1,0,0,0
Klhl26,1,0,0,0
Klhl28,1,0,0,0
Klhl29,1,0,1,1
Klhl32,1,1,0,1
Klhl34,1,0,0,0
Klhl35,1,0,0,0
Klhl4,1,1,0,1
Klhl5,1,0,0,0
Klhl7,1,0,0,0
Klhl9,1,0,0,0
Klk8,1,0,0,0
Kndc1,1,0,0,0
Kntc1,1,0,0,0
Kpna2,1,0,0,0
Krba1,1,1,0,1
Krcc1,1,0,0,0
Kremen1,1,0,0,0
Krit1,1,0,0,0
Krt1,1,0,0,0
Krt222,1,1,0,1
Krt77,1,0,0,0
Krtcap2,1,0,0,0
Ksr1,1,0,0,0
Ksr2,1,0,0,0
Ktelc1,1,0,0,0
Ktn1,1,1,0,0
Ky,1,0,0,0
L1cam,1,0,0,0
L2hgdh,1,0,0,0
L3mbtl,1,0,0,0
L3mbtl3,1,0,0,0
L3mbtl4,1,0,0,0
Lace1,1,0,0,0
Lactb,1,1,0,0
Lag3,1,0,0,0
Lama1,1,0,0,0
Lama2,1,0,0,0
Lama3,1,0,0,0
Lama4,1,0,0,0
Lamb1,1,0,0,0
Lamb2,1,0,0,0
Lamc1,1,0,0,0
Lamp1,1,0,0,0
Lancl1,1,0,0,0
Lancl2,1,0,0,0
Lancl3,1,0,0,0
Lap3,1,0,0,0
Laptm4a,1,0,0,0
Laptm4b,1,0,0,0
Laptm5,1,0,0,0
Large,1,0,0,0
Larp1b,1,0,0,0
Larp6,1,0,0,0
Lars2,1,0,0,0
Las1l,1,0,0,0
Lasp1,1,0,0,0
Lass4,1,0,0,0
Lass5,1,1,0,1
Lass6,1,0,0,0
Lats1,1,0,0,0
Layn,1,0,0,0
Lbh,1,0,0,0
Lbr,1,0,0,0
Lca5,1,0,0,0
Lce1i,1,0,0,0
Lclat1,1,0,0,0
Lcmt1,1,0,0,0
Lcmt2,1,0,0,0
Lcor,1,0,0,0
Lcorl,1,0,1,1
Lcp1,1,0,1,0
Ldb1,1,0,0,0
Ldb2,1,0,0,0
Ldb3,1,0,0,0
Ldha,1,0,0,0
Ldhb,1,0,0,0
Ldlr,1,1,0,0
Ldlrad3,1,0,0,0
Ldoc1,1,0,0,0
Lefty1,1,0,0,0
Lefty2,1,0,0,0
Lemd1,1,0,0,0
Leng8,1,0,0,0
Lepr,1,0,0,0
Lepre1,1,0,0,0
Leprel2,1,0,0,0
Leprel4,1,0,0,0
Leprotl1,1,0,0,0
Letm1,1,0,0,0
Letm2,1,0,0,0
Lgals3bp,1,0,0,0
Lgals7,1,0,0,0
Lgi1,1,0,0,0
Lgi2,1,0,0,0
Lgi3,1,0,0,0
Lgmn,1,0,0,0
Lgr4,1,0,0,0
Lgr5,1,0,0,0
Lhfp,1,0,0,0
Lhfpl2,1,0,1,0
Lhfpl3,1,1,0,1
Lhfpl4,1,0,0,0
Lhfpl5,1,0,0,0
Lhpp,1,0,0,0
Lhx2,1,0,0,0
Lhx6,1,1,1,1
Lifr,1,0,1,0
Lig3,1,0,0,0
Lig4,1,0,0,0
Lima1,1,0,1,1
Limch1,1,0,1,1
Limd1,1,0,0,0
Limd2,1,0,0,0
Lime1,1,0,0,0
Limk1,1,0,0,1
Limk2,1,0,1,1
Lims1,1,0,1,1
Lin28b,1,0,0,0
Lin54,1,0,0,1
Lin7a,1,1,0,1
